_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,is_it_compositional,1_2,blood_sugar,is_it_compositional_gold,the_amount_of_glucose_in_a_persons_blood
1883263083,8/29/2018 15:20:33,false,4013876709,,8/29/2018 15:19:13,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,capital gain,, An amount by which the value or the proceeds of the sale of a capital asset by its owner exceed its cost to the owner.
1883263083,8/29/2018 15:30:09,false,4013900456,,8/29/2018 15:26:39,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_2,capital gain,, An amount by which the value or the proceeds of the sale of a capital asset by its owner exceed its cost to the owner.
1883263084,8/29/2018 14:32:17,false,4013762507,,8/29/2018 14:30:55,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,capital gain,, An increase in the value of a capital asset
1883263084,8/29/2018 15:03:16,false,4013835032,,8/29/2018 15:02:23,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,capital gain,, An increase in the value of a capital asset
1883263084,8/29/2018 15:23:56,false,4013885437,,8/29/2018 15:22:14,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,capital gain,, An increase in the value of a capital asset
1883263085,8/29/2018 15:12:27,false,4013855787,,8/29/2018 15:09:47,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,1_4,chief executive,, The governor of a U.S. state.
1883263085,8/29/2018 15:21:33,false,4013878948,,8/29/2018 15:08:55,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,0,1_4,chief executive,, The governor of a U.S. state.
1883263085,8/30/2018 17:19:42,false,4017536736,,8/30/2018 17:19:04,false,clixsense,0.8333,43911682,BIH,01,Tuzla,89.146.140.115,0,1_4,chief executive,, The governor of a U.S. state.
1883263086,8/29/2018 14:50:19,false,4013802183,,8/29/2018 14:48:18,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_4,chief executive,, The head of government or head of state.
1883263086,8/29/2018 14:51:30,false,4013804972,,8/29/2018 14:49:25,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,2_4,chief executive,, The head of government or head of state.
1883263086,8/29/2018 15:00:42,false,4013829052,,8/29/2018 14:59:20,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_4,chief executive,, The head of government or head of state.
1883263087,8/29/2018 15:05:07,false,4013839242,,8/29/2018 15:03:09,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,3_4,chief executive,, The president of the United States.
1883263087,8/29/2018 15:34:09,false,4013909687,,8/29/2018 15:33:31,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,3_4,chief executive,, The president of the United States.
1883263087,8/29/2018 15:46:31,false,4013940637,,8/29/2018 15:37:25,false,elite,0.875,44101128,VEN,16,Alto De Los Godos,200.109.219.75,0,3_4,chief executive,, The president of the United States.
1883263088,8/29/2018 15:05:39,false,4013840425,,8/29/2018 15:04:46,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,4_4,chief executive,, Chief executive officer.
1883263088,8/29/2018 15:10:29,false,4013851362,,8/29/2018 15:08:57,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,4_4,chief executive,, Chief executive officer.
1883263088,8/29/2018 15:35:05,false,4013912120,,8/29/2018 15:34:10,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,4_4,chief executive,, Chief executive officer.
1883263089,8/29/2018 15:12:38,false,4013856209,,8/29/2018 15:10:32,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,city block,," The smallest part of a town enclosed by streets.''The store is huge, occupying an entire '''city block'''.'' "
1883263089,8/29/2018 15:39:03,false,4013920932,,8/29/2018 15:38:23,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,city block,," The smallest part of a town enclosed by streets.''The store is huge, occupying an entire '''city block'''.'' "
1883263089,8/29/2018 15:42:27,false,4013928946,,8/29/2018 15:40:03,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,city block,," The smallest part of a town enclosed by streets.''The store is huge, occupying an entire '''city block'''.'' "
1883263090,8/29/2018 15:05:07,false,4013839228,,8/29/2018 15:03:09,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,2_2,city block,," The distance from one urban street to the next, or an approximately comparable distance.''In Lawrence, a mile is generally 12 '''city blocks''' east-west or 8 blocks north-south.'' ''Go along that road for about a '''city block''', and you should see an old barn.'' "
1883263090,8/29/2018 15:34:09,false,4013909693,,8/29/2018 15:33:31,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,2_2,city block,," The distance from one urban street to the next, or an approximately comparable distance.''In Lawrence, a mile is generally 12 '''city blocks''' east-west or 8 blocks north-south.'' ''Go along that road for about a '''city block''', and you should see an old barn.'' "
1883263090,8/29/2018 15:46:31,false,4013940634,,8/29/2018 15:37:25,false,elite,0.875,44101128,VEN,16,Alto De Los Godos,200.109.219.75,0,2_2,city block,," The distance from one urban street to the next, or an approximately comparable distance.''In Lawrence, a mile is generally 12 '''city blocks''' east-west or 8 blocks north-south.'' ''Go along that road for about a '''city block''', and you should see an old barn.'' "
1883263091,8/29/2018 14:46:11,false,4013791923,,8/29/2018 14:44:45,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,1_2,city hall,, The building that houses a city's government.{{ux|en|The vice-mayor has an office on the third floor of '''city hall'''.}} 
1883263091,8/29/2018 14:57:10,false,4013820219,,8/29/2018 14:55:57,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,city hall,, The building that houses a city's government.{{ux|en|The vice-mayor has an office on the third floor of '''city hall'''.}} 
1883263091,8/29/2018 15:24:48,false,4013887643,,8/29/2018 15:24:08,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,city hall,, The building that houses a city's government.{{ux|en|The vice-mayor has an office on the third floor of '''city hall'''.}} 
1883263092,8/29/2018 14:49:21,false,4013799669,,8/29/2018 14:47:11,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,2_2,city hall,, The city government; government in general.{{ux|en|You can't fight '''city hall'''.}} 
1883263092,8/29/2018 15:29:23,false,4013898513,,8/29/2018 15:28:37,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,city hall,, The city government; government in general.{{ux|en|You can't fight '''city hall'''.}} 
1883263092,8/29/2018 16:00:37,false,4013977270,,8/29/2018 15:58:26,false,neodev,0.7143,40993983,UKR,14,Lugansk,188.190.222.149,1,2_2,city hall,, The city government; government in general.{{ux|en|You can't fight '''city hall'''.}} 
1883263093,8/29/2018 14:50:45,false,4013803140,,8/29/2018 14:47:55,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,1_2,customer service,," The act of providing services to customers before, during and after a purchase."
1883263093,8/29/2018 14:51:50,false,4013805847,,8/29/2018 14:50:47,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,customer service,," The act of providing services to customers before, during and after a purchase."
1883263093,8/29/2018 15:03:37,false,4013835777,,8/29/2018 14:57:49,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_2,customer service,," The act of providing services to customers before, during and after a purchase."
1883263094,8/29/2018 14:50:45,false,4013803130,,8/29/2018 14:47:55,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,customer service,, A department that provides services to existing customers.
1883263094,8/29/2018 14:51:50,false,4013805850,,8/29/2018 14:50:47,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,customer service,, A department that provides services to existing customers.
1883263094,8/29/2018 15:03:37,false,4013835781,,8/29/2018 14:57:49,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,2_2,customer service,, A department that provides services to existing customers.
1883263095,8/29/2018 15:12:38,false,4013856214,,8/29/2018 15:10:32,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,disaster area,, An area that looks like one that has suffered a natural disaster.''Your room is a '''disaster area'''.'' 
1883263095,8/29/2018 15:39:03,false,4013920937,,8/29/2018 15:38:23,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,disaster area,, An area that looks like one that has suffered a natural disaster.''Your room is a '''disaster area'''.'' 
1883263095,8/29/2018 15:42:27,false,4013928973,,8/29/2018 15:40:03,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,disaster area,, An area that looks like one that has suffered a natural disaster.''Your room is a '''disaster area'''.'' 
1883263096,8/29/2018 15:05:07,false,4013839239,,8/29/2018 15:03:09,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,disaster area,, An area that has been the site of a natural disaster that receives an official designation entitling residents and organizations within that area to receive relief and benefits.''Much of the central Gulf Coast was declared a '''disaster area''' after hurricane Katrina.'' 
1883263096,8/29/2018 15:34:09,false,4013909696,,8/29/2018 15:33:31,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,2_2,disaster area,, An area that has been the site of a natural disaster that receives an official designation entitling residents and organizations within that area to receive relief and benefits.''Much of the central Gulf Coast was declared a '''disaster area''' after hurricane Katrina.'' 
1883263096,8/29/2018 15:46:31,false,4013940635,,8/29/2018 15:37:25,false,elite,0.875,44101128,VEN,16,Alto De Los Godos,200.109.219.75,1,2_2,disaster area,, An area that has been the site of a natural disaster that receives an official designation entitling residents and organizations within that area to receive relief and benefits.''Much of the central Gulf Coast was declared a '''disaster area''' after hurricane Katrina.'' 
1883263097,8/29/2018 14:33:28,false,4013765186,,8/29/2018 14:32:22,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,domino effect,, The situation in which one event sets off a chain of additional events.
1883263097,8/29/2018 14:41:12,false,4013781195,,8/29/2018 14:39:15,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,1_2,domino effect,, The situation in which one event sets off a chain of additional events.
1883263097,8/29/2018 15:37:43,false,4013917874,,8/29/2018 15:36:36,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,domino effect,, The situation in which one event sets off a chain of additional events.
1883263098,8/29/2018 14:52:26,false,4013807095,,8/29/2018 14:51:12,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_2,domino effect,," The theory that, if South Vietnam fell to Communism, it would be followed by Cambodia, Laos, and additional South Asian countries."
1883263098,8/29/2018 14:56:43,false,4013818779,,8/29/2018 14:51:33,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,0,2_2,domino effect,," The theory that, if South Vietnam fell to Communism, it would be followed by Cambodia, Laos, and additional South Asian countries."
1883263098,8/29/2018 15:04:38,false,4013838114,,8/29/2018 15:04:18,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,domino effect,," The theory that, if South Vietnam fell to Communism, it would be followed by Cambodia, Laos, and additional South Asian countries."
1883263099,8/29/2018 14:37:23,false,4013773194,,8/29/2018 14:36:22,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,1_2,exchange rate,, The amount of one currency that a person or institution defines as equivalent to another when either buying or selling it at any particular moment
1883263099,8/29/2018 14:45:50,false,4013791121,,8/29/2018 14:44:36,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,exchange rate,, The amount of one currency that a person or institution defines as equivalent to another when either buying or selling it at any particular moment
1883263099,8/29/2018 14:57:39,false,4013821666,,8/29/2018 14:55:24,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_2,exchange rate,, The amount of one currency that a person or institution defines as equivalent to another when either buying or selling it at any particular moment
1883263100,8/29/2018 14:49:21,false,4013799665,,8/29/2018 14:47:11,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,2_2,exchange rate,," The rate at which one currency can be exchanged for another, usually expressed as the value of the one in terms of the other."
1883263100,8/29/2018 15:29:23,false,4013898522,,8/29/2018 15:28:37,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,exchange rate,," The rate at which one currency can be exchanged for another, usually expressed as the value of the one in terms of the other."
1883263100,8/29/2018 16:00:37,false,4013977265,,8/29/2018 15:58:26,false,neodev,0.7143,40993983,UKR,14,Lugansk,188.190.222.149,1,2_2,exchange rate,," The rate at which one currency can be exchanged for another, usually expressed as the value of the one in terms of the other."
1883263101,8/29/2018 15:05:39,false,4013840414,,8/29/2018 15:04:46,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,front yard,," A enclosed and often primarily utilitarian area to the front of a house or similar residence, typically having a hard surface or paving."
1883263101,8/29/2018 15:10:29,false,4013851367,,8/29/2018 15:08:57,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,front yard,," A enclosed and often primarily utilitarian area to the front of a house or similar residence, typically having a hard surface or paving."
1883263101,8/29/2018 15:35:05,false,4013912126,,8/29/2018 15:34:10,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,front yard,," A enclosed and often primarily utilitarian area to the front of a house or similar residence, typically having a hard surface or paving."
1883263102,8/29/2018 14:32:17,false,4013762491,,8/29/2018 14:30:55,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,front yard,," A yard to the front of a house or similar residence, typically having a lawn and often trees, shrubs, and/or flowers."
1883263102,8/29/2018 15:03:16,false,4013835028,,8/29/2018 15:02:23,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,front yard,," A yard to the front of a house or similar residence, typically having a lawn and often trees, shrubs, and/or flowers."
1883263102,8/29/2018 15:23:56,false,4013885431,,8/29/2018 15:22:14,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,front yard,," A yard to the front of a house or similar residence, typically having a lawn and often trees, shrubs, and/or flowers."
1883263103,8/29/2018 15:08:53,false,4013847850,,8/29/2018 15:05:44,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,high school,, secondary school
1883263103,8/29/2018 15:38:22,false,4013919523,,8/29/2018 15:37:45,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,1_2,high school,, secondary school
1883263103,8/29/2018 16:11:31,false,4014000742,,8/29/2018 16:09:55,false,neodev,0.7143,40993983,UKR,14,Lugansk,188.190.222.149,1,1_2,high school,, secondary school
1883263104,8/29/2018 15:01:43,false,4013831442,,8/29/2018 15:00:57,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,2_2,high school,, An institution which provides all or part of secondary education.
1883263104,8/29/2018 15:32:25,false,4013905574,,8/29/2018 15:31:44,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,2_2,high school,, An institution which provides all or part of secondary education.
1883263104,8/29/2018 15:35:29,false,4013913005,,8/29/2018 15:33:46,false,clixsense,1.0,44303254,PHL,D9,Mandaluyong City,180.191.139.6,1,2_2,high school,, An institution which provides all or part of secondary education.
1883263105,8/29/2018 15:02:17,false,4013832644,,8/29/2018 15:00:48,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,1_2,ice cap,," A permanent expanse of ice encompassing a large geographical area, e.g. in Earth's polar zones or at high elevation.''The ocean beneath the arctic '''ice cap''' hosts many unique organisms adapted to the cold and shortage of light.'' ''The '''ice cap''' of Kilimanjaro is shrinking, and some researchers believe it will disappear within the next one hundred years.'' "
1883263105,8/29/2018 15:30:26,false,4013900990,,8/29/2018 15:29:40,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,ice cap,," A permanent expanse of ice encompassing a large geographical area, e.g. in Earth's polar zones or at high elevation.''The ocean beneath the arctic '''ice cap''' hosts many unique organisms adapted to the cold and shortage of light.'' ''The '''ice cap''' of Kilimanjaro is shrinking, and some researchers believe it will disappear within the next one hundred years.'' "
1883263105,8/29/2018 15:36:41,false,4013915823,,8/29/2018 15:30:12,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_2,ice cap,," A permanent expanse of ice encompassing a large geographical area, e.g. in Earth's polar zones or at high elevation.''The ocean beneath the arctic '''ice cap''' hosts many unique organisms adapted to the cold and shortage of light.'' ''The '''ice cap''' of Kilimanjaro is shrinking, and some researchers believe it will disappear within the next one hundred years.'' "
1883263107,8/29/2018 14:32:17,false,4013762500,,8/29/2018 14:30:55,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,ice cap,, An ice pack designed to be worn on the head.
1883263107,8/29/2018 15:03:16,false,4013835037,,8/29/2018 15:02:23,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_2,ice cap,, An ice pack designed to be worn on the head.
1883263107,8/29/2018 15:23:56,false,4013885449,,8/29/2018 15:22:14,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,ice cap,, An ice pack designed to be worn on the head.
1883263108,8/29/2018 15:03:52,false,4013836300,,8/29/2018 15:02:25,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,jet engine,," any engine propelled by expelling a high speed fluid jet (jet propulsion), such as a rocket, turbojet, turbofan, ramjet etc."
1883263108,8/29/2018 15:33:16,false,4013907596,,8/29/2018 15:32:27,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,jet engine,," any engine propelled by expelling a high speed fluid jet (jet propulsion), such as a rocket, turbojet, turbofan, ramjet etc."
1883263108,8/29/2018 15:40:16,false,4013923793,,8/29/2018 15:36:47,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_2,jet engine,," any engine propelled by expelling a high speed fluid jet (jet propulsion), such as a rocket, turbojet, turbofan, ramjet etc."
1883263109,8/29/2018 15:12:38,false,4013856218,,8/29/2018 15:10:32,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,jet engine,," an engine that obtains thrust by taking in air at the front, using it to burn fuel, then ejecting the hot combustion products at the rear through a propulsive nozzle"
1883263109,8/29/2018 15:39:03,false,4013920934,,8/29/2018 15:38:23,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,2_2,jet engine,," an engine that obtains thrust by taking in air at the front, using it to burn fuel, then ejecting the hot combustion products at the rear through a propulsive nozzle"
1883263109,8/29/2018 15:42:27,false,4013928965,,8/29/2018 15:40:03,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,0,2_2,jet engine,," an engine that obtains thrust by taking in air at the front, using it to burn fuel, then ejecting the hot combustion products at the rear through a propulsive nozzle"
1883263110,8/29/2018 15:16:26,false,4013865683,,8/29/2018 15:14:55,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_3,keyboard instrument,," Any musical instrument which features a keyboard, such as a piano, synthesizer or celesta."
1883263110,8/29/2018 15:23:51,false,4013885202,,8/29/2018 15:21:20,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_3,keyboard instrument,," Any musical instrument which features a keyboard, such as a piano, synthesizer or celesta."
1883263110,8/29/2018 15:27:44,false,4013894861,,8/29/2018 15:24:55,false,elite,0.875,44101128,VEN,"","",190.73.46.217,1,1_3,keyboard instrument,," Any musical instrument which features a keyboard, such as a piano, synthesizer or celesta."
1883263111,8/29/2018 15:04:44,false,4013838372,,8/29/2018 15:03:54,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,2_3,keyboard instrument,," Any musical instrument that produces sound directly from the manipulation of a keyboard by the performer, including a piano and a celesta."
1883263111,8/29/2018 15:04:56,false,4013838883,,8/29/2018 15:03:43,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_3,keyboard instrument,," Any musical instrument that produces sound directly from the manipulation of a keyboard by the performer, including a piano and a celesta."
1883263111,8/29/2018 15:12:19,false,4013855487,,8/29/2018 15:03:39,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,2_3,keyboard instrument,," Any musical instrument that produces sound directly from the manipulation of a keyboard by the performer, including a piano and a celesta."
1883263112,8/29/2018 15:03:52,false,4013836307,,8/29/2018 15:02:25,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,3_3,keyboard instrument,," Any musical instrument (a chordophone) that uses a keyboard to manipulate strings which produce sound, including a piano."
1883263112,8/29/2018 15:33:16,false,4013907591,,8/29/2018 15:32:27,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,3_3,keyboard instrument,," Any musical instrument (a chordophone) that uses a keyboard to manipulate strings which produce sound, including a piano."
1883263112,8/29/2018 15:40:16,false,4013923794,,8/29/2018 15:36:47,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,3_3,keyboard instrument,," Any musical instrument (a chordophone) that uses a keyboard to manipulate strings which produce sound, including a piano."
1883263113,8/29/2018 14:53:10,false,4013808759,,8/29/2018 14:51:55,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,milk jug,, A jug for holding milk.
1883263113,8/29/2018 14:55:03,false,4013813792,,8/29/2018 14:51:58,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_2,milk jug,, A jug for holding milk.
1883263113,8/29/2018 15:22:12,false,4013881060,,8/29/2018 15:20:36,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,milk jug,, A jug for holding milk.
1883263114,8/29/2018 14:55:35,false,4013815372,,8/29/2018 14:53:41,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,milk jug,, A woman's breast.
1883263114,8/29/2018 14:57:00,false,4013819856,,8/29/2018 14:52:34,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_2,milk jug,, A woman's breast.
1883263114,8/29/2018 15:33:41,false,4013908590,,8/29/2018 15:29:29,false,clixsense,1.0,44303254,PHL,D9,Mandaluyong City,180.191.139.6,0,2_2,milk jug,, A woman's breast.
1883263115,8/29/2018 14:39:31,false,4013777706,,8/29/2018 14:37:56,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,1_2,real estate,," Property that cannot easily be moved, usually buildings and the ground they are built on."
1883263115,8/29/2018 14:59:11,false,4013825708,,8/29/2018 14:57:28,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,1_2,real estate,," Property that cannot easily be moved, usually buildings and the ground they are built on."
1883263115,8/29/2018 15:27:50,false,4013895002,,8/29/2018 15:26:05,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,real estate,," Property that cannot easily be moved, usually buildings and the ground they are built on."
1883263116,8/29/2018 14:44:41,false,4013788513,,8/29/2018 14:42:50,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_2,real estate,, Space used for a particular purpose.
1883263116,8/29/2018 15:18:37,false,4013872074,,8/29/2018 15:17:57,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,2_2,real estate,, Space used for a particular purpose.
1883263116,8/29/2018 15:26:32,false,4013891930,,8/29/2018 15:23:53,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,0,2_2,real estate,, Space used for a particular purpose.
1883263117,8/29/2018 15:05:41,false,4013840472,,8/29/2018 15:05:02,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,1_2,sand trap,," A sand-filled hollow, on a golf course, used as a hazard; a bunker."
1883263117,8/29/2018 15:08:55,false,4013847942,,8/29/2018 15:05:10,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,sand trap,," A sand-filled hollow, on a golf course, used as a hazard; a bunker."
1883263117,8/29/2018 15:36:34,false,4013915580,,8/29/2018 15:35:06,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,sand trap,," A sand-filled hollow, on a golf course, used as a hazard; a bunker."
1883263118,8/29/2018 14:55:35,false,4013815379,,8/29/2018 14:53:41,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,sand trap,, A basin that prevents the passage of sand etc into a drainage system.
1883263118,8/29/2018 14:57:00,false,4013819837,,8/29/2018 14:52:34,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_2,sand trap,, A basin that prevents the passage of sand etc into a drainage system.
1883263118,8/29/2018 15:33:41,false,4013908580,,8/29/2018 15:29:29,false,clixsense,1.0,44303254,PHL,D9,Mandaluyong City,180.191.139.6,0,2_2,sand trap,, A basin that prevents the passage of sand etc into a drainage system.
1883263119,8/29/2018 14:53:10,false,4013808762,,8/29/2018 14:51:55,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,1_2,space shuttle,, Any vehicle capable of travelling repeatedly between the Earth's surface and outer space carrying people or cargo.
1883263119,8/29/2018 14:55:03,false,4013813794,,8/29/2018 14:51:58,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_2,space shuttle,, Any vehicle capable of travelling repeatedly between the Earth's surface and outer space carrying people or cargo.
1883263119,8/29/2018 15:22:12,false,4013881069,,8/29/2018 15:20:36,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,space shuttle,, Any vehicle capable of travelling repeatedly between the Earth's surface and outer space carrying people or cargo.
1883263120,8/29/2018 14:44:41,false,4013788509,,8/29/2018 14:42:50,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,space shuttle,, Any vehicle capable of repeatedly travelling between destinations in outer space carrying people or cargo.
1883263120,8/29/2018 15:18:37,false,4013872066,,8/29/2018 15:17:57,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,2_2,space shuttle,, Any vehicle capable of repeatedly travelling between destinations in outer space carrying people or cargo.
1883263120,8/29/2018 15:26:32,false,4013891932,,8/29/2018 15:23:53,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,2_2,space shuttle,, Any vehicle capable of repeatedly travelling between destinations in outer space carrying people or cargo.
1883263121,8/29/2018 14:48:12,false,4013796692,,8/29/2018 14:46:47,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,stock market,, A cattle market.
1883263121,8/29/2018 16:00:49,false,4013977756,,8/29/2018 15:58:26,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,0,1_2,stock market,, A cattle market.
1883263121,8/29/2018 16:03:04,false,4013982812,,8/29/2018 15:48:53,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,1_2,stock market,, A cattle market.
1883263122,8/29/2018 14:37:49,false,4013774138,,8/29/2018 14:36:48,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,stock market,, A market for the trading of company stock.
1883263122,8/29/2018 15:26:03,false,4013890764,,8/29/2018 15:25:18,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,stock market,, A market for the trading of company stock.
1883263122,8/29/2018 15:37:19,false,4013917086,,8/29/2018 15:27:57,false,elite,0.875,44101128,VEN,13,Barquisimeto,190.207.248.226,1,2_2,stock market,, A market for the trading of company stock.
